TEXT,TWEET_CREATED,NAME,_UNIT_ID,RETWEET_COUNT,IS_REPLY,IS_RETWEET,FAVES,REPLIES
"@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh",2024-01-22T04:43:00.000Z,CSHangover,681448522,0,true,false,213,25
"@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!",2024-01-22T03:39:00.000Z,girlphotophilly,681448524,0,true,false,40,1
"@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx",2024-02-22T03:32:00.000Z,NewsSWA,681448527,0,false,false,79,225
"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",2024-06-22T03:02:00.000Z,NewsSWA,681448529,0,false,true,357,79
"@VirginAmerica Lister to my show my on Monday 1230 130",2024-01-22T02:42:00.000Z,Graemelodge5545,681448531,0,true,false,274,223
"@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH",2023-12-22T01:32:00.000Z,NewsSWA,681448533,0,true,false,193,185
"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",2024-02-21T21:32:00.000Z,Boards707,681448535,0,true,false,270,182
"@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed",2024-04-21T21:28:00.000Z,MikeWiener,681448538,0,true,false,278,164
"@VirginAmerica I'd love to know what your policy is for damaged luggage.",2023-10-21T20:41:00.000Z,khartline,681448540,0,true,false,52,152
"@VirginAmerica Thank you for the follow",2024-04-21T20:33:00.000Z,simpasmore,681448542,0,false,true,382,47
"@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers",2024-01-21T20:21:00.000Z,ChrysiChrysic,681448543,0,true,false,261,42
"@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?",2023-10-21T20:11:00.000Z,ChrysiChrysic,681448545,0,true,false,158,150
"@VirginAmerica @TTINAC11 I DM you",2024-04-21T18:35:00.000Z,TTINAC11,681448547,0,true,false,53,198
"@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas _���_��_",2023-11-21T18:29:00.000Z,elaurawrr,681448551,0,true,false,336,54
"@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!",2023-12-21T18:29:00.000Z,joyabsalon,681448553,0,false,false,308,141
"@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?",2023-11-21T18:11:00.000Z,meladorri,681448555,0,true,false,45,159
"_��_ RT @VirginAmerica: You�۪ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt",2023-10-21T18:09:00.000Z,miaerolinea,681448558,0,true,false,227,78
"@VirginAmerica Only way to fly! #Elevate #Gold",2024-02-21T18:02:00.000Z,archiegips,681448560,0,true,false,163,78
"@VirginAmerica If only you guys had flights from CMH.",2024-02-21T17:43:00.000Z,obiwantoby,681448562,0,true,false,22,203
"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",2024-06-21T17:41:00.000Z,MarwaYousofzoy,681448564,0,true,false,369,186
"@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever",2024-05-21T17:40:00.000Z,TTINAC11,681448566,0,false,false,396,26
"@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?",2024-05-21T17:18:00.000Z,TheNotoriousLEX,681448568,0,false,true,291,61
"@VirginAmerica you will match my #AmericanAirlines status? Cool!",2024-06-21T17:15:00.000Z,advertisingdiva,681448570,0,false,true,259,234
"���@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy�۝ @asarco_ES_ar ? _٪�",2024-05-21T17:14:00.000Z,Floxie10,681448572,0,true,false,86,60
"@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business",2024-05-21T17:13:00.000Z,alexrkonrad,681448574,0,false,true,249,220
"@VirginAmerica you suck!",2023-12-21T17:13:00.000Z,MarwaYousofzoy,681448576,0,true,false,262,148
"@VirginAmerica thanks!",2024-03-21T16:50:00.000Z,lexiesalas,681448578,0,true,false,98,56
"@VirginAmerica Just DM'd. Same issue persisting.",2023-10-21T16:19:00.000Z,MaximWheatley,681448580,0,true,false,112,176
"@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids",2024-04-21T15:47:00.000Z,FiDiFamilies,681448583,0,false,true,383,134
"@VirginAmerica trying to book a flight &amp; your site is down _���",2024-03-21T15:29:00.000Z,lexiesalas,681448585,0,true,false,362,54
"@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything",2024-03-21T15:27:00.000Z,Artenis15,681448587,0,true,false,148,9
"@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better",2024-02-21T14:34:00.000Z,NancyJFriedman,681448589,0,false,true,44,20
"@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue",2024-04-21T14:28:00.000Z,JT_Magana,681448591,0,true,false,339,175
"@VirginAmerica Your website is down and I'm trying to check in!",2024-02-21T14:27:00.000Z,MaximWheatley,681448594,0,true,false,166,116
"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",2024-01-21T14:24:00.000Z,carabubes,681448597,0,true,false,168,165
"@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!",2024-02-21T14:23:00.000Z,carabubes,681448598,0,true,false,334,198
"@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4",2024-05-21T14:21:00.000Z,wmrrock,681448600,0,true,false,206,185
"@VirginAmerica Keep up the great work :)",2023-10-21T13:52:00.000Z,DailyBillboard,681448602,0,true,false,82,198
"@VirginAmerica my goodness your people @love field are amazing under pressure ��_���from Texas #beatstheothers in crisis Please fly me to NY",2024-04-21T13:52:00.000Z,BigRichTexasPam,681448604,0,false,true,238,139
"@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously",2024-01-21T13:41:00.000Z,rtw4,681448607,0,true,false,64,47
"@VirginAmerica can you please get me to the new york area before monday afternoon",2024-04-21T13:32:00.000Z,casualdiego,681448609,0,false,true,85,63
"@VirginAmerica Thanks so much for the awesome support, you guys rock!",2023-11-21T13:32:00.000Z,kyle_romanoff,681448612,0,true,false,162,174
"@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback",2024-06-21T13:30:00.000Z,wmrrock,681448614,0,false,false,96,107
"@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.",2023-11-21T13:28:00.000Z,wmrrock,681448617,0,true,false,381,92
"@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ���������������",2024-01-21T13:18:00.000Z,BigRichTexasPam,681448619,0,false,true,188,190
"@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!",2024-02-21T13:00:00.000Z,aaronkurlander,681448621,0,false,false,23,209
"@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?",2024-03-21T12:54:00.000Z,MistakeCakeJake,681448623,0,true,false,66,91
"@VirginAmerica can�۪t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.",2023-12-21T12:48:00.000Z,NoelArtiles,681448625,0,true,false,165,109
"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",2024-06-21T12:45:00.000Z,floatingatoll,681448628,0,true,false,202,16
"@VirginAmerica your mobile site is broken, shows  $2""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",2023-12-21T12:44:00.000Z,floatingatoll,681448630,0,true,false,25,44
"@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin",2024-06-21T12:23:00.000Z,aaronkurlander,681448632,0,true,false,330,136
"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",2024-06-21T12:18:00.000Z,aaronkurlander,681448634,0,false,true,151,64
"@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks",2024-04-21T12:07:00.000Z,borknagar,681448637,0,false,true,28,158
"@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh",2023-12-21T11:56:00.000Z,propsonline,681448639,0,true,false,197,133
"@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...",2024-03-21T11:55:00.000Z,propsonline,681448641,0,false,true,343,129
"@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj",2024-04-21T11:49:00.000Z,carlos89178,681448643,0,false,false,331,87
"@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline",2024-01-21T11:45:00.000Z,carlos89178,681448645,0,false,true,385,9
"@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad",2024-02-21T11:44:00.000Z,shounshounette,681448648,0,true,false,254,167
"@VirginAmerica it�۪s just a bug report, guys",2024-01-21T11:40:00.000Z,alanzeino,681448650,0,true,false,324,20
"@VirginAmerica hold times at call center are a bit much",2024-03-21T11:35:00.000Z,DonnellyPatrick,681448652,0,false,false,398,214
"@VirginAmerica Like http://t.co/VPqEm31XUQ",2023-10-21T11:10:00.000Z,stefanpinto,681448653,0,true,false,385,112
"@VirginAmerica Site down? #help",2024-01-21T11:06:00.000Z,josephschwegler,681448654,0,true,false,366,68
"@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l",2024-06-21T10:58:00.000Z,jennifer_caron,681448656,0,false,true,88,183
"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",2024-03-21T10:54:00.000Z,miaerolinea,681448658,0,true,false,258,69
"@VirginAmerica thanks so much!",2023-12-21T10:40:00.000Z,ninjasistah,681448660,0,false,true,52,18
"@VirginAmerica Trying to reset my password, email never arrives. Help?",2024-06-21T10:37:00.000Z,daniellewolff,681448663,0,true,false,310,21
"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",2023-12-21T10:31:00.000Z,EleonoraKaras,681448665,0,false,true,199,8
"@VirginAmerica Very nicely done. _�ԏ",2024-02-21T10:28:00.000Z,carlosondrums,681448667,0,true,false,320,123
"@VirginAmerica I�۪m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;)",2023-10-21T10:22:00.000Z,ninjasistah,681448669,0,true,false,395,22
"@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?",2023-12-21T10:22:00.000Z,stephenasilverm,681448671,0,true,false,12,83
"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",2024-03-21T10:15:00.000Z,mrl6626,681448673,0,true,false,87,222
"@VirginAmerica hahaha _���@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!_���",2023-11-21T10:12:00.000Z,SunRighteous,681448676,0,true,false,239,220
"@VirginAmerica sounds like fun !",2024-02-21T10:12:00.000Z,readerriter,681448679,0,true,false,138,59
"@VirginAmerica any updates on flight 413 from Jfk &gt; Lax",2023-10-21T10:11:00.000Z,jeredscott,681448683,0,false,true,24,204
"@virginamerica spruce moose!",2024-01-21T10:10:00.000Z,eric_t_lee,681448685,0,true,false,206,123
"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",2024-05-21T09:51:00.000Z,bluesmoon,681448688,0,true,false,159,0
"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",2024-05-21T09:10:00.000Z,RedSoxGirl1976,681448690,0,true,false,366,1
"@VirginAmerica classiq, luv Virgin America. Greetingz",2023-11-21T09:03:00.000Z,InuAtah,681448692,0,false,true,18,77
"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",2023-12-21T08:59:00.000Z,borknagar,681448694,0,true,false,137,27
"@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!",2024-06-21T08:48:00.000Z,Recessionista,681448696,0,false,true,11,145
"@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason",2024-04-21T08:04:00.000Z,moosekazmi,681448699,0,true,false,56,113
"@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!",2023-10-21T04:25:00.000Z,_LisaCap,681448701,0,true,false,62,45
"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",2024-05-21T02:36:00.000Z,eatgregeat,681448704,0,true,false,191,10
"@VirginAmerica current bug on website shows ���select departure city�۪ when selecting destination city http://t.co/SLLYIBE2vQ",2024-04-20T23:00:00.000Z,alanzeino,681448706,0,true,false,19,172
"@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.",2023-11-20T22:34:00.000Z,khartline,681448707,0,true,false,137,240
"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",2023-10-20T22:28:00.000Z,courtDMC,681448709,0,true,false,164,182
"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",2024-06-20T22:18:00.000Z,woawABQ,681448711,0,false,true,12,92
"@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight_ٍ�#sfo",2024-05-20T21:52:00.000Z,Cydney_Chase,681448713,0,true,false,43,42
"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",2024-03-20T20:22:00.000Z,AirlineFuel,681448715,0,true,false,40,208
"@VirginAmerica any plans to start flying direct from DAL to LAS?",2024-05-20T19:36:00.000Z,OriginalTuna,681448717,0,true,false,360,190
"@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn",2023-12-20T19:35:00.000Z,ImThankfulRadio,681448720,0,true,false,268,128
"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",2024-03-20T19:16:00.000Z,AnnaProsser,681448722,0,true,false,169,219
"@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member_���",2024-03-20T17:31:00.000Z,HenryLucero,681448724,0,true,false,382,118
